Q26	Q3336843
Q26	Q26934845
Q27	Q6256
Q27	Q3624078
Q27	Q112099
Q29	Q3624078
Q29	Q6256
Q3	Q937228
Q23	Q5
Q42	Q5
Q36	Q3624078
Q36	Q6256
Q39	Q3624078
Q39	Q6256
Q39	Q123480
Q39	Q170156
Q39	Q43702
Q39	Q56061
Q62	Q3301053
Q62	Q515
Q62	Q3559093
Q64	Q1901835
Q64	Q200250
Q64	Q257391
Q64	Q1549591
Q64	Q1221156
Q64	Q1637706
Q64	Q133442
Q64	Q515
Q64	Q15974307
Q64	Q707813
Q71	Q70208
Q71	Q14770218
Q71	Q1187811
Q71	Q515
Q71	Q1549591
Q72	Q515
Q72	Q14770218
Q72	Q1187811
Q72	Q70208
Q72	Q1549591
Q72	Q51929311
Q83	Q6686945
Q83	Q341
Q83	Q1371279
Q96	Q3624078
Q96	Q6256
Q99	Q35657
Q123	Q47018901
Q125	Q47018901
Q140	Q16521
Q143	Q33215
Q143	Q1790577
Q143	Q838296
Q143	Q171263
Q143	Q470775
Q145	Q202686
Q145	Q112099
Q145	Q3624078
Q145	Q6256
Q146	Q502895
Q146	Q16521
Q148	Q3624078
Q148	Q6256
Q148	Q842112
Q148	Q859563
Q163	Q1138494
Q168	Q19793459
Q173	Q35657
Q184	Q3624078
Q184	Q179164
Q184	Q619610
Q184	Q6256
Q184	Q123480
Q184	Q7270
Q188	Q34770
Q189	Q112099
Q189	Q3624078
Q189	Q6256
Q194	Q28951811
Q207	Q5
Q212	Q3624078
Q212	Q6256
Q221	Q3624078
Q221	Q6256
Q221	Q123480
Q227	Q3624078
Q227	Q6256
Q227	Q123480
Q228	Q6256
Q228	Q3624078
Q228	Q123480
Q228	Q208500
Q232	Q3624078
Q232	Q6256
Q232	Q179164
Q232	Q123480
Q244	Q202686
Q244	Q3624078
Q244	Q112099
Q244	Q6256
Q248	Q4830453
Q255	Q5
Q263	Q212805
Q268	Q2616791
Q268	Q925381
Q268	Q515
Q277	Q10373548
Q278	Q10373548
Q284	Q2166541
Q297	Q5
Q319	Q121750
Q319	Q30014
Q323	Q1190554
Q323	Q17737
Q346	Q5
Q353	Q5
Q360	Q5
Q362	Q103495
Q368	Q5
Q394	Q11862829
Q394	Q2465832
Q395	Q11862829
Q396	Q5741069
Q398	Q6256
Q398	Q3624078
Q398	Q112099
Q412	Q193395
Q412	Q1368086
Q419	Q7270
Q419	Q3624078
Q419	Q6256
Q433	Q3504085
Q437	Q5119
Q439	Q515
Q456	Q22927616
Q459	Q515
Q459	Q486972
Q459	Q50330360
Q463	Q22670030
Q464	Q5
Q465	Q593744
Q465	Q7094076
Q480	Q571
Q483	Q35127
Q483	Q4830453
Q490	Q747074
Q490	Q515
Q501	Q5
Q510	Q119253
Q521	Q2465832
Q522	Q15836568
Q522	Q1322187
Q528	Q4360
Q528	Q523
Q530	Q5
Q535	Q5
Q545	Q165
Q550	Q7543083
Q550	Q570116
Q558	Q5
Q559	Q5
Q579	Q5
Q585	Q5119
Q589	Q17444909
Q606	Q16521
Q611	Q2199
Q611	Q3863
Q613	Q19833031
Q621	Q484170
Q626	Q4022
Q638	Q5489026
Q642	Q196600
Q643	Q4022
Q648	Q484170
Q657	Q6256
Q657	Q3624078
Q657	Q123480
Q686	Q6256
Q686	Q3624078
Q686	Q112099
Q697	Q6256
Q697	Q3624078
Q697	Q112099
Q716	Q11344
Q720	Q5
Q723	Q5398426
Q724	Q35657
Q734	Q3624078
Q734	Q6256
Q736	Q6256
Q736	Q3624078
Q741	Q12308941
Q743	Q11344
Q744	Q11344
Q744	Q21073024
Q744	Q21074597
Q749	Q515
Q749	Q5119
Q749	Q13539802
Q749	Q677678
Q749	Q1852859
Q749	Q707813
Q751	Q11344
Q768	Q515
Q768	Q15105893
Q771	Q35657
Q771	Q192611
Q776	Q134390
Q781	Q202686
Q781	Q7275
Q781	Q112099
Q781	Q6256
Q781	Q3624078
Q783	Q6256
Q783	Q3624078
Q787	Q16521
Q795	Q2393196
Q803	Q2039348
Q805	Q3624078
Q805	Q6256
Q806	Q245260
Q818	Q1062593
Q819	Q6256
Q819	Q3624078
Q819	Q123480
Q819	Q849866
Q826	Q3624078
Q826	Q112099
Q826	Q6256
Q841	Q1062593
Q859	Q5
Q865	Q6256
Q865	Q15634554
Q865	Q112099
Q866	Q559856
Q866	Q658255
Q866	Q35127
Q866	Q11033
Q867	Q11344
Q876	Q11344
Q876	Q21073024
Q878	Q3624078
Q878	Q6256
Q887	Q515
Q889	Q3624078
Q889	Q672729
Q889	Q123480
Q889	Q6256
Q898	Q515
Q898	Q192287
Q898	Q1637706
Q903	Q212057
Q905	Q5
Q908	Q515
Q908	Q1637706
Q910	Q4167410
Q912	Q3624078
Q912	Q6256
Q912	Q123480
Q915	Q515
Q915	Q1637706
Q915	Q1549591
Q915	Q1637706
Q928	Q3624078
Q928	Q112099
Q928	Q6256
Q928	Q13107770
Q956	Q5119
Q956	Q1637706
Q956	Q515
Q956	Q1208802
Q956	Q1066538
Q959	Q515
Q961	Q5398426
Q968	Q262166
Q975	Q1637706
Q975	Q1093829
Q975	Q515
Q992	Q2039348
Q1001	Q5
Q1003	Q178790
Q1009	Q6256
Q1009	Q3624078
Q1023	Q5
Q1026	Q41710
Q1026	Q231002
Q1029	Q7270
Q1029	Q3624078
Q1029	Q6256
Q1038	Q11344
Q1038	Q21073023
Q1040	Q2327515
Q1040	Q1549591
Q1040	Q262166
Q1040	Q253030
Q1040	Q515
Q1040	Q22865
Q1042	Q7270
Q1042	Q3624078
Q1042	Q112099
Q1042	Q6256
Q1049	Q6256
Q1051	Q5
Q1058	Q5
Q1097	Q1793804
Q1097	Q1406904
Q1097	Q1147171
